frame_idx,time_sec,track_id,castor_detected,person_detected,min_person_to_castor_px,min_hand_to_castor_px,near_robot,probable_contact,inside_robot_zone,interaction_score_frame,interaction_label_frame
49224,1642.4408,408,1,1,111.395145438863,,1,0,0,23.863569991482553,baixa
49224,1642.4408,461,1,1,639.5213259723739,459.78028869628906,0,0,0,0.0,nula
49224,1642.4408,462,1,1,1079.979155612282,976.0006866455078,0,0,0,0.0,nula
49225,1642.4741666666666,408,1,1,111.4006965320429,,1,0,0,23.85863509172039,baixa
49225,1642.4741666666666,461,1,1,638.9890866317976,460.5492248535156,0,0,0,0.0,nula
49225,1642.4741666666666,462,1,1,1076.8166140564758,976.1155700683594,0,0,0,0.0,nula
49226,1642.5075333333334,408,1,1,111.18101320061055,,1,0,0,23.93315812393982,baixa
49226,1642.5075333333334,461,1,1,638.5190483645124,460.1517333984375,0,0,0,0.0,nula
49226,1642.5075333333334,462,1,1,1073.9912598072442,966.2782592773438,0,0,0,0.0,nula
49227,1642.5409,408,1,1,110.39290036202479,,1,0,0,24.144602959467523,baixa
49227,1642.5409,461,1,1,637.823409232882,458.9819030761719,0,0,0,0.0,nula
49227,1642.5409,462,1,1,1071.4421982041868,953.2193298339844,0,0,0,0.0,nula
49228,1642.5742666666667,408,1,1,110.60223848046104,,1,0,0,23.890930590985434,baixa
49228,1642.5742666666667,461,1,1,637.3152552864144,459.038818359375,0,0,0,0.0,nula
49228,1642.5742666666667,462,1,1,1068.9787874428796,948.4375,0,0,0,0.0,nula
49229,1642.6076333333333,408,1,1,109.97206610481082,,1,0,0,24.14983361050396,baixa
49229,1642.6076333333333,461,1,1,636.8043528376528,458.5495910644531,0,0,0,0.0,nula
49229,1642.6076333333333,462,1,1,1067.3861723473149,944.7456970214844,0,0,0,0.0,nula
49230,1642.641,408,1,1,110.83019774267368,,1,0,0,23.7167495102313,baixa
49230,1642.641,461,1,1,637.0940613294065,462.8429870605469,0,0,0,0.0,nula
49230,1642.641,462,1,1,1067.7065319461333,962.0830383300781,0,0,0,0.0,nula
49231,1642.6743666666666,408,1,1,111.24069233747291,,1,0,0,23.780148694132887,baixa
49231,1642.6743666666666,461,1,1,636.503773096873,462.1696319580078,0,0,0,0.0,nula
49231,1642.6743666666666,462,1,1,1069.4363812112501,964.8050689697266,0,0,0,0.0,nula
49232,1642.7077333333334,408,1,1,111.56870261095267,,1,0,0,23.766594008426114,baixa
49232,1642.7077333333334,461,1,1,636.2528035367371,462.58143615722656,0,0,0,0.0,nula
49232,1642.7077333333334,462,1,1,1073.0166723267494,966.4485015869141,0,0,0,0.0,nula
49233,1642.7411,408,1,1,111.80225415737145,,1,0,0,23.7652792234318,baixa
49233,1642.7411,461,1,1,636.1494949524381,462.5860595703125,0,0,0,0.0,nula
49233,1642.7411,462,1,1,1076.5029195226305,980.6375732421875,0,0,0,0.0,nula
49234,1642.7744666666667,408,1,1,111.90621254370454,,1,0,0,23.78512178881849,baixa
49234,1642.7744666666667,461,1,1,636.0254179382716,461.63352966308594,0,0,0,0.0,nula
49234,1642.7744666666667,462,1,1,1076.8467073523793,983.4237518310547,0,0,0,0.0,nula
49235,1642.8078333333333,408,1,1,111.95073610679266,,1,0,0,23.794537557933502,baixa
49235,1642.8078333333333,461,1,1,635.8337498600207,461.36277770996094,0,0,0,0.0,nula
49235,1642.8078333333333,462,1,1,1076.2415586893562,995.3179168701172,0,0,0,0.0,nula
49235,1642.8078333333333,463,1,1,1100.7897026818387,996.8838348388672,0,0,0,0.0,nula
49236,1642.8412,408,1,1,111.76030178167105,,1,0,0,23.8684044976946,baixa
49236,1642.8412,461,1,1,635.7112221863254,460.9109802246094,0,0,0,0.0,nula
49236,1642.8412,462,1,1,1075.5156002025726,1001.4184265136719,0,0,0,0.0,nula
49236,1642.8412,463,1,1,1104.0677667165273,1004.8882751464844,0,0,0,0.0,nula
49237,1642.8745666666666,408,1,1,111.66827668740761,,1,0,0,23.854644853254037,baixa
49237,1642.8745666666666,461,1,1,635.741969075388,461.04737854003906,0,0,0,0.0,nula
49237,1642.8745666666666,462,1,1,1074.8743253960217,1006.4991607666016,0,0,0,0.0,nula
49238,1642.9079333333334,408,1,1,111.7453906915355,,1,0,0,23.807467663216606,baixa
49238,1642.9079333333334,461,1,1,635.7335606943718,460.5534973144531,0,0,0,0.0,nula
49238,1642.9079333333334,462,1,1,1074.0252830183058,1016.2040100097656,0,0,0,0.0,nula
49239,1642.9413,408,1,1,111.66040072918193,,1,0,0,23.853790918297637,baixa
49239,1642.9413,461,1,1,635.749273290885,460.2218475341797,0,0,0,0.0,nula
49239,1642.9413,462,1,1,1073.1447945619643,1023.4440765380859,0,0,0,0.0,nula
49240,1642.9746666666667,408,1,1,111.45058104452265,,1,0,0,23.90389982196823,baixa
49240,1642.9746666666667,461,1,1,635.7682091384429,459.38731384277344,0,0,0,0.0,nula
49240,1642.9746666666667,462,1,1,1072.0832022356838,1018.2727508544922,0,0,0,0.0,nula
49241,1643.0080333333333,408,1,1,111.25065897664682,,1,0,0,23.921582584839676,baixa
49241,1643.0080333333333,461,1,1,635.5976310845251,458.2372741699219,0,0,0,0.0,nula
49241,1643.0080333333333,462,1,1,1070.6668185914439,1017.9284362792969,0,0,0,0.0,nula
49242,1643.0414,408,1,1,111.1758734094928,,1,0,0,23.899862624719983,baixa
49242,1643.0414,461,1,1,635.6357871506541,459.2593994140625,0,0,0,0.0,nula
49242,1643.0414,462,1,1,1069.207576402823,1028.1791381835938,0,0,0,0.0,nula
49243,1643.0747666666666,408,1,1,111.14691964914607,,1,0,0,23.892063912499626,baixa
49243,1643.0747666666666,461,1,1,635.6891527412498,459.1779327392578,0,0,0,0.0,nula
49243,1643.0747666666666,462,1,1,1067.7644759702553,,0,0,0,0.0,nula
49244,1643.1081333333334,408,1,1,111.04975472258964,,1,0,0,23.917696343937532,baixa
49244,1643.1081333333334,461,1,1,635.241529377016,458.34153747558594,0,0,0,0.0,nula
49244,1643.1081333333334,462,1,1,1065.5513526633063,858.0200914093589,0,0,0,0.0,nula
49245,1643.1415,408,1,1,110.43108044386257,,1,0,0,24.101249287316723,baixa
49245,1643.1415,461,1,1,634.8160184501256,458.79754638671875,0,0,0,0.0,nula
49245,1643.1415,462,1,1,1062.3271076688245,846.5627378376304,0,0,0,0.0,nula
49246,1643.1748666666667,408,1,1,110.61149809431393,,1,0,0,23.89675273879662,baixa
49246,1643.1748666666667,461,1,1,630.4047870579602,457.82379150390625,0,0,0,0.0,nula
49246,1643.1748666666667,462,1,1,1056.767268598331,836.5137939453125,0,0,0,0.0,nula
49247,1643.2082333333333,408,1,1,110.65192491300793,,1,0,0,23.92537458433727,baixa
49247,1643.2082333333333,461,1,1,618.4515108899408,456.402587890625,0,0,0,0.0,nula
49247,1643.2082333333333,462,1,1,1051.8133379247627,829.8080444335938,0,0,0,0.0,nula
49248,1643.2416,408,1,1,110.55102313884805,,1,0,0,23.96844143341916,baixa
49248,1643.2416,461,1,1,615.9538177720935,455.9795379638672,0,0,0,0.0,nula
49248,1643.2416,462,1,1,1047.4353753053374,824.6675262451172,0,0,0,0.0,nula
49249,1643.2749666666666,408,1,1,110.68544435175005,,1,0,0,23.900090615147857,baixa
49249,1643.2749666666666,461,1,1,607.8120623938056,455.6152801513672,0,0,0,0.0,nula
49249,1643.2749666666666,462,1,1,1043.800024230039,825.6085052490234,0,0,0,0.0,nula
49250,1643.3083333333334,408,1,1,110.77596958385408,,1,0,0,23.901280487456983,baixa
49250,1643.3083333333334,461,1,1,601.9908062800187,455.5386962890625,0,0,0,0.0,nula
49250,1643.3083333333334,462,1,1,1041.6348005667135,832.2579345703125,0,0,0,0.0,nula
49251,1643.3417,408,1,1,110.75306628036543,,1,0,0,23.9300374761108,baixa
49251,1643.3417,461,1,1,597.8123402960529,455.5550079345703,0,0,0,0.0,nula
49251,1643.3417,462,1,1,1041.1586710425106,830.9896392822266,0,0,0,0.0,nula
49252,1643.3750666666667,408,1,1,110.70552823547486,,1,0,0,23.94053938692698,baixa
49252,1643.3750666666667,461,1,1,594.7533977486344,456.2012481689453,0,0,0,0.0,nula
49252,1643.3750666666667,462,1,1,1043.074308023506,845.0905914306641,0,0,0,0.0,nula
49253,1643.4084333333333,408,1,1,110.8880299998807,,1,0,0,23.8686132549839,baixa
49253,1643.4084333333333,461,1,1,592.6828597362118,457.42906188964844,0,0,0,0.0,nula
49253,1643.4084333333333,462,1,1,1046.491154961292,855.1045379638672,0,0,0,0.0,nula
49254,1643.4418,408,1,1,110.89299395183653,,1,0,0,23.909542349359985,baixa
49254,1643.4418,461,1,1,591.2668073584443,457.937255859375,0,0,0,0.0,nula
49254,1643.4418,462,1,1,1050.2188574018644,880.1864624023438,0,0,0,0.0,nula
49255,1643.4751666666666,408,1,1,110.8773081390841,,1,0,0,23.91592920906716,baixa
49255,1643.4751666666666,461,1,1,590.2218654993899,457.579833984375,0,0,0,0.0,nula
49255,1643.4751666666666,462,1,1,1053.2095362318946,893.499755859375,0,0,0,0.0,nula
49256,1643.5085333333334,408,1,1,110.90949907945708,,1,0,0,23.901538872633925,baixa
49256,1643.5085333333334,461,1,1,589.4472305757989,457.98150634765625,0,0,0,0.0,nula
49256,1643.5085333333334,462,1,1,1055.1346924612417,909.2501831054688,0,0,0,0.0,nula
49257,1643.5419,408,1,1,110.81162102831851,,1,0,0,23.94167610910048,baixa
49257,1643.5419,461,1,1,588.9708975625009,458.21795654296875,0,0,0,0.0,nula
49257,1643.5419,462,1,1,1056.7858048151006,932.57568359375,0,0,0,0.0,nula
49258,1643.5752666666667,408,1,1,110.80787728711931,,1,0,0,23.92008581090121,baixa
49258,1643.5752666666667,461,1,1,588.638642404981,458.63340759277344,0,0,0,0.0,nula
49258,1643.5752666666667,462,1,1,1058.2678423741795,958.1578216552734,0,0,0,0.0,nula
49258,1643.5752666666667,464,1,1,1105.1038154441549,962.7560882568359,0,0,0,0.0,nula
49259,1643.6086333333333,408,1,1,110.57109261759263,,1,0,0,23.99814049446362,baixa
49259,1643.6086333333333,461,1,1,588.2166634612836,457.0340270996094,0,0,0,0.0,nula
49259,1643.6086333333333,462,1,1,1059.1247494455274,978.5312194824219,0,0,0,0.0,nula
49259,1643.6086333333333,464,1,1,1110.1718564840392,980.8931579589844,0,0,0,0.0,nula
49260,1643.642,408,1,1,110.57178338492592,,1,0,0,23.942660482462966,baixa
49260,1643.642,461,1,1,588.4147152615587,458.7838439941406,0,0,0,0.0,nula
49260,1643.642,462,1,1,1060.6247461530445,1011.0948791503906,0,0,0,0.0,nula
49261,1643.6753666666666,408,1,1,110.45149347806782,,1,0,0,23.98291829712677,baixa
49261,1643.6753666666666,461,1,1,588.5320886593846,458.0614318847656,0,0,0,0.0,nula
49262,1643.7087333333334,408,1,1,110.49374804962267,,1,0,0,23.94076579500826,baixa
49262,1643.7087333333334,461,1,1,588.534219536217,457.66050720214844,0,0,0,0.0,nula
49263,1643.7421,408,1,1,110.62709172598903,,1,0,0,23.90617730291561,baixa
49263,1643.7421,461,1,1,588.7113692815418,458.9119110107422,0,0,0,0.0,nula
49264,1643.7754666666667,408,1,1,110.5648438143554,,1,0,0,23.958040131278974,baixa
49264,1643.7754666666667,461,1,1,588.6571742872102,458.12794494628906,0,0,0,0.0,nula
49265,1643.8088333333333,408,1,1,110.51606852437806,,1,0,0,23.959774048556902,baixa
49265,1643.8088333333333,461,1,1,588.6948916621365,458.70997619628906,0,0,0,0.0,nula
49266,1643.8422,408,1,1,110.59743572934991,,1,0,0,23.9212707459049,baixa
49266,1643.8422,461,1,1,588.8843048417366,459.6550750732422,0,0,0,0.0,nula
49267,1643.8755666666666,408,1,1,110.68021156881326,,1,0,0,23.912664480577224,baixa
49267,1643.8755666666666,461,1,1,589.0423189030448,459.9967803955078,0,0,0,0.0,nula
49268,1643.9089333333334,408,1,1,110.7630636922024,,1,0,0,23.90436146865563,baixa
49268,1643.9089333333334,461,1,1,589.1852334967135,460.38623046875,0,0,0,0.0,nula
49269,1643.9423,408,1,1,110.84139228999457,,1,0,0,23.89758409818236,baixa
49269,1643.9423,461,1,1,589.3372151779238,460.75852966308594,0,0,0,0.0,nula
49270,1643.9756666666667,408,1,1,110.78015397834537,,1,0,0,23.936273541550275,baixa
49270,1643.9756666666667,461,1,1,589.1772397773811,459.5152587890625,0,0,0,0.0,nula
49271,1644.0090333333333,408,1,1,110.9311862263359,,1,0,0,23.871640519501945,baixa
49271,1644.0090333333333,461,1,1,589.20414662044,460.4285125732422,0,0,0,0.0,nula
49272,1644.0424,408,1,1,111.0724208835129,,1,0,0,23.8598031583074,baixa
49272,1644.0424,461,1,1,589.4176146718338,460.74134826660156,0,0,0,0.0,nula
49273,1644.0757666666666,408,1,1,111.15867630535868,,1,0,0,23.864006104366776,baixa
49273,1644.0757666666666,461,1,1,589.5745711091952,461.4517364501953,0,0,0,0.0,nula
49274,1644.1091333333334,408,1,1,111.48954303340176,,1,0,0,23.773843460116435,baixa
49274,1644.1091333333334,461,1,1,589.6645867791311,461.8331756591797,0,0,0,0.0,nula
49275,1644.1425,408,1,1,111.28865719572173,,1,0,0,23.918007642553164,baixa
49275,1644.1425,461,1,1,589.2379399137194,459.4960174560547,0,0,0,0.0,nula
49276,1644.1758666666667,408,1,1,111.10931845339114,,1,0,0,23.93091386120468,baixa
49276,1644.1758666666667,461,1,1,588.9170345784529,459.08714294433594,0,0,0,0.0,nula
49276,1644.1758666666667,465,1,1,648.9303872145529,461.5884246826172,0,0,0,0.0,nula
49277,1644.2092333333333,408,1,1,110.88897014773809,,1,0,0,23.962517589878562,baixa
49277,1644.2092333333333,461,1,1,588.5447793048078,458.31834411621094,0,0,0,0.0,nula
49277,1644.2092333333333,462,1,1,1062.645289711265,1027.3368377685547,0,0,0,0.0,nula
49277,1644.2092333333333,465,1,1,648.7466033528007,460.6146697998047,0,0,0,0.0,nula
49278,1644.2426,408,1,1,110.6973284871807,,1,0,0,23.974983538745317,baixa
49278,1644.2426,461,1,1,588.2779372054201,458.54026794433594,0,0,0,0.0,nula
49278,1644.2426,462,1,1,1063.9833927465404,1026.847640991211,0,0,0,0.0,nula
49279,1644.2759666666666,408,1,1,110.3448316812257,,1,0,0,24.047766086600262,baixa
49279,1644.2759666666666,461,1,1,588.0206229360152,457.2752380371094,0,0,0,0.0,nula
49280,1644.3093333333334,408,1,1,110.02932959269125,,1,0,0,24.07068419472224,baixa
49280,1644.3093333333334,461,1,1,587.8068280686392,457.4215087890625,0,0,0,0.0,nula
49280,1644.3093333333334,462,1,1,1064.513060829109,1025.5403442382812,0,0,0,0.0,nula
49281,1644.3427,408,1,1,110.02926360687032,,1,0,0,23.997089036004514,baixa
49281,1644.3427,461,1,1,587.6907210939611,457.56065368652344,0,0,0,0.0,nula
49281,1644.3427,462,1,1,1064.7189871001037,1027.0833587646484,0,0,0,0.0,nula
49282,1644.3760666666667,408,1,1,109.98619625163599,,1,0,0,24.01142942439108,baixa
49282,1644.3760666666667,461,1,1,587.622342191338,457.9559326171875,0,0,0,0.0,nula
49283,1644.4094333333333,408,1,1,109.97599018624545,,1,0,0,24.004782396633242,baixa
49283,1644.4094333333333,461,1,1,587.6065938774138,457.16749572753906,0,0,0,0.0,nula
49284,1644.4428,408,1,1,109.72548234058607,,1,0,0,24.085903596595244,baixa
49284,1644.4428,461,1,1,587.3492604605199,456.2407531738281,0,0,0,0.0,nula
49285,1644.4761666666666,408,1,1,109.73768045359533,,1,0,0,24.023385728271638,baixa
49285,1644.4761666666666,461,1,1,587.4772392982734,457.1009521484375,0,0,0,0.0,nula
49286,1644.5095333333334,408,1,1,109.69776048558583,,1,0,0,24.039538610643636,baixa
49286,1644.5095333333334,461,1,1,587.4402359292869,456.2347412109375,0,0,0,0.0,nula
49287,1644.5429,408,1,1,109.75318248860428,,1,0,0,24.01174995043526,baixa
49287,1644.5429,461,1,1,587.4833540219928,456.49676513671875,0,0,0,0.0,nula
49288,1644.5762666666667,408,1,1,109.71563974998278,,1,0,0,24.037195997346732,baixa
49288,1644.5762666666667,461,1,1,587.5508454818213,455.3378143310547,0,0,0,0.0,nula
49289,1644.6096333333332,408,1,1,109.65181468031452,,1,0,0,24.049711048224474,baixa
49289,1644.6096333333332,461,1,1,587.6500566658686,455.67816162109375,0,0,0,0.0,nula
49290,1644.643,408,1,1,109.4173624189763,,1,0,0,24.112969285747948,baixa
49290,1644.643,461,1,1,588.0994726948176,458.5827331542969,0,0,0,0.0,nula
49291,1644.6763666666668,408,1,1,109.1478585974804,,1,0,0,24.14809836526767,baixa
49291,1644.6763666666668,461,1,1,588.6338740384658,457.7961883544922,0,0,0,0.0,nula
49292,1644.7097333333334,408,1,1,108.9875704529801,,1,0,0,24.13864352175206,baixa
49292,1644.7097333333334,461,1,1,589.0450952567072,454.04615783691406,0,0,0,0.0,nula
49293,1644.7431000000001,408,1,1,108.85370798173496,,1,0,0,24.14586377845037,baixa
49293,1644.7431000000001,461,1,1,589.6871370086333,454.1182861328125,0,0,0,0.0,nula
49294,1644.7764666666667,408,1,1,108.7336274655967,,1,0,0,24.154656040539255,baixa
49294,1644.7764666666667,461,1,1,590.412254581577,452.6616516113281,0,0,0,0.0,nula
49295,1644.8098333333335,408,1,1,108.58070221729179,,1,0,0,24.17761233620863,baixa
49295,1644.8098333333335,461,1,1,591.1829083977303,453.0259246826172,0,0,0,0.0,nula
49296,1644.8432,408,1,1,108.42750557076405,,1,0,0,24.192995327113394,baixa
49296,1644.8432,461,1,1,591.7679737636506,452.40576171875,0,0,0,0.0,nula
49297,1644.8765666666668,408,1,1,108.32238469711172,,1,0,0,24.192289734141035,baixa
49297,1644.8765666666668,461,1,1,592.8129981245141,453.70660400390625,0,0,0,0.0,nula
49298,1644.9099333333334,408,1,1,108.37115639044168,,1,0,0,24.151504299178836,baixa
49298,1644.9099333333334,461,1,1,594.3670559405373,457.155029296875,0,0,0,0.0,nula
49299,1644.9433000000001,408,1,1,108.3340017718852,,1,0,0,24.175269233807985,baixa
49299,1644.9433000000001,461,1,1,595.8818214503654,456.1114044189453,0,0,0,0.0,nula
49300,1644.9766666666667,408,1,1,108.31215258222079,,1,0,0,24.173882886032942,baixa
49300,1644.9766666666667,461,1,1,597.2657960975298,460.5826110839844,0,0,0,0.0,nula
49301,1645.0100333333335,408,1,1,108.4107986636619,,1,0,0,24.13590271463088,baixa
49301,1645.0100333333335,461,1,1,598.3424343078475,464.23841857910156,0,0,0,0.0,nula
49302,1645.0434,408,1,1,108.37291631078246,,1,0,0,24.17154758459362,baixa
49302,1645.0434,461,1,1,598.9293610668908,465.98773193359375,0,0,0,0.0,nula
49303,1645.0767666666668,408,1,1,108.44398598432949,,1,0,0,24.139018477739402,baixa
49303,1645.0767666666668,461,1,1,599.3210634933926,468.15496826171875,0,0,0,0.0,nula
49304,1645.1101333333334,408,1,1,108.36806709191427,,1,0,0,24.180907699038784,baixa
49304,1645.1101333333334,461,1,1,599.4978697354952,468.9417419433594,0,0,0,0.0,nula
49305,1645.1435000000001,408,1,1,108.8949743739851,,1,0,0,23.9875575301183,baixa
49305,1645.1435000000001,461,1,1,599.9515090274381,473.92071533203125,0,0,0,0.0,nula
49305,1645.1435000000001,466,1,1,1050.5959982464594,,0,0,0,0.0,nula
49306,1645.1768666666667,408,1,1,109.2181932697832,,1,0,0,24.002762930668787,baixa
49306,1645.1768666666667,461,1,1,600.1078874626883,474.94444274902344,0,0,0,0.0,nula
49306,1645.1768666666667,466,1,1,1051.0766720038384,,0,0,0,0.0,nula
49307,1645.2102333333335,408,1,1,109.26419393278832,,1,0,0,24.06284711868663,baixa
49307,1645.2102333333335,461,1,1,599.7034654717127,476.6190490722656,0,0,0,0.0,nula
49307,1645.2102333333335,466,1,1,1051.8011395844644,,0,0,0,0.0,nula
49308,1645.2436,408,1,1,109.35509830552631,,1,0,0,24.04327914914183,baixa
49308,1645.2436,461,1,1,599.4826481778763,477.0792999267578,0,0,0,0.0,nula
49308,1645.2436,466,1,1,1067.6612760471824,,0,0,0,0.0,nula
49309,1645.2769666666668,408,1,1,109.42862150996521,,1,0,0,24.039982434634396,baixa
49309,1645.2769666666668,461,1,1,598.8727003821532,480.2668914794922,0,0,0,0.0,nula
49309,1645.2769666666668,466,1,1,1073.8341282734107,,0,0,0,0.0,nula
49310,1645.3103333333333,408,1,1,109.47369522069756,,1,0,0,24.042113278759363,baixa
49310,1645.3103333333333,461,1,1,598.2012652839204,482.7235412597656,0,0,0,0.0,nula
49310,1645.3103333333333,466,1,1,1073.8077457468637,1005.0309143066406,0,0,0,0.0,nula
49311,1645.3437000000001,408,1,1,109.48756509119626,,1,0,0,24.048007187764007,baixa
49311,1645.3437000000001,461,1,1,597.4160070633001,484.20423889160156,0,0,0,0.0,nula
49311,1645.3437000000001,466,1,1,1070.2004152647116,991.7727203369141,0,0,0,0.0,nula
49312,1645.3770666666667,408,1,1,109.41188302633529,,1,0,0,24.07647084583403,baixa
49312,1645.3770666666667,461,1,1,596.4005812940333,484.7058410644531,0,0,0,0.0,nula
49312,1645.3770666666667,466,1,1,1063.5232997085743,972.5824279785156,0,0,0,0.0,nula
49313,1645.4104333333335,408,1,1,109.46984254104258,,1,0,0,24.039491859130703,baixa
49313,1645.4104333333335,461,1,1,595.4205616045466,486.8006591796875,0,0,0,0.0,nula
49313,1645.4104333333335,466,1,1,1055.6728981401366,947.7390747070312,0,0,0,0.0,nula
49314,1645.4438,408,1,1,109.46280837304403,,1,0,0,24.055360468561922,baixa
49314,1645.4438,461,1,1,594.3404113090144,488.19482421875,0,0,0,0.0,nula
49314,1645.4438,466,1,1,1047.2440597406298,930.1182250976562,0,0,0,0.0,nula
49315,1645.4771666666668,408,1,1,109.29215580861384,,1,0,0,24.11060335083899,baixa
49315,1645.4771666666668,461,1,1,593.3652128400593,491.8592987060547,0,0,0,0.0,nula
49315,1645.4771666666668,466,1,1,1038.6468347853167,911.5931854248047,0,0,0,0.0,nula
49316,1645.5105333333333,408,1,1,109.10626702745671,,1,0,0,24.132747346190992,baixa
49316,1645.5105333333333,461,1,1,592.2265791571406,492.5379333496094,0,0,0,0.0,nula
49316,1645.5105333333333,466,1,1,1027.8349016824795,888.6573791503906,0,0,0,0.0,nula
49317,1645.5439000000001,408,1,1,109.20909142788378,,1,0,0,24.055098497111967,baixa
49317,1645.5439000000001,461,1,1,591.2203926219652,496.77699279785156,0,0,0,0.0,nula
49317,1645.5439000000001,466,1,1,1017.3107073185047,869.4625396728516,0,0,0,0.0,nula
49318,1645.5772666666667,408,1,1,109.19138791721073,,1,0,0,24.084992027435963,baixa
49318,1645.5772666666667,461,1,1,590.3560101009457,495.48960876464844,0,0,0,0.0,nula
49318,1645.5772666666667,466,1,1,1007.7760859808068,850.7192840576172,0,0,0,0.0,nula
49319,1645.6106333333335,408,1,1,109.20726153895426,,1,0,0,24.07557000103108,baixa
49319,1645.6106333333335,461,1,1,589.6258685266752,493.3142395019531,0,0,0,0.0,nula
49319,1645.6106333333335,466,1,1,1000.4567049425671,831.1123352050781,0,0,0,0.0,nula
49320,1645.644,408,1,1,109.89908225220452,,1,0,0,23.848666941687817,baixa
49320,1645.644,461,1,1,589.6809910797084,497.40040588378906,0,0,0,0.0,nula
49320,1645.644,466,1,1,995.3420350488329,839.8508453369141,0,0,0,0.0,nula
49321,1645.6773666666668,408,1,1,110.3312135475775,,1,0,0,23.86604800965522,baixa
49321,1645.6773666666668,461,1,1,589.8116247254161,497.09693908691406,0,0,0,0.0,nula
49321,1645.6773666666668,466,1,1,991.8407371473443,841.7644805908203,0,0,0,0.0,nula
49322,1645.7107333333333,408,1,1,110.55944420186103,,1,0,0,23.89080176048107,baixa
49322,1645.7107333333333,461,1,1,589.86737081263,496.0613250732422,0,0,0,0.0,nula
49322,1645.7107333333333,466,1,1,991.0458416751705,852.6530609130859,0,0,0,0.0,nula
49323,1645.7441000000001,408,1,1,110.74304464445902,,1,0,0,23.88285543228123,baixa
49323,1645.7441000000001,461,1,1,590.0019613248737,495.6488800048828,0,0,0,0.0,nula
49323,1645.7441000000001,466,1,1,992.4805693279475,861.1817779541016,0,0,0,0.0,nula
49324,1645.7774666666667,408,1,1,111.03743473687354,,1,0,0,23.827565504749256,baixa
49324,1645.7774666666667,461,1,1,590.1463381155531,495.2561492919922,0,0,0,0.0,nula
49324,1645.7774666666667,466,1,1,995.2935855470027,875.5961151123047,0,0,0,0.0,nula
49325,1645.8108333333334,408,1,1,110.89976171450932,,1,0,0,23.94214753376738,baixa
49325,1645.8108333333334,461,1,1,590.0516872605824,493.448974609375,0,0,0,0.0,nula
49325,1645.8108333333334,466,1,1,999.055656715062,883.4927368164062,0,0,0,0.0,nula
49326,1645.8442,408,1,1,110.73522152451238,,1,0,0,23.964870558548043,baixa
49326,1645.8442,461,1,1,590.0488323247673,493.24530029296875,0,0,0,0.0,nula
49326,1645.8442,466,1,1,1003.4563602476253,895.8976440429688,0,0,0,0.0,nula
49327,1645.8775666666668,408,1,1,110.50819463924617,,1,0,0,24.00215347597083,baixa
49327,1645.8775666666668,461,1,1,589.9681680925137,495.019287109375,0,0,0,0.0,nula
49327,1645.8775666666668,466,1,1,1008.7782720576586,909.9970092773438,0,0,0,0.0,nula
49328,1645.9109333333333,408,1,1,110.54793622415005,,1,0,0,23.93593334110742,baixa
49328,1645.9109333333333,461,1,1,590.0074755300167,493.1886901855469,0,0,0,0.0,nula
49328,1645.9109333333333,466,1,1,1016.4009853416551,926.8005676269531,0,0,0,0.0,nula
49329,1645.9443,408,1,1,110.55970916358976,,1,0,0,23.941282064438425,baixa
49329,1645.9443,461,1,1,590.0929970203439,493.14459228515625,0,0,0,0.0,nula
49329,1645.9443,466,1,1,1025.3749442929175,962.4025268554688,0,0,0,0.0,nula
49330,1645.9776666666667,408,1,1,110.48112820792602,,1,0,0,23.970222735528928,baixa
49330,1645.9776666666667,461,1,1,590.1596270708739,495.32456970214844,0,0,0,0.0,nula
49330,1645.9776666666667,466,1,1,1039.7027407790129,989.8002777099609,0,0,0,0.0,nula
49331,1646.0110333333334,408,1,1,110.32276471270032,,1,0,0,24.004675010949292,baixa
49331,1646.0110333333334,461,1,1,590.1405022120873,493.7131042480469,0,0,0,0.0,nula
49331,1646.0110333333334,466,1,1,1053.5157197412002,1009.8685607910156,0,0,0,0.0,nula
49332,1646.0444,408,1,1,110.31723455902883,,1,0,0,23.969566913287128,baixa
49332,1646.0444,461,1,1,590.1932957887692,495.5841827392578,0,0,0,0.0,nula
49332,1646.0444,466,1,1,1065.9322461854545,1017.0589141845703,0,0,0,0.0,nula
49333,1646.0777666666668,408,1,1,110.35300795628288,,1,0,0,23.956352078345766,baixa
49333,1646.0777666666668,461,1,1,590.1909188359954,496.07232666015625,0,0,0,0.0,nula
49333,1646.0777666666668,466,1,1,1077.3934836857736,,0,0,0,0.0,nula
49334,1646.1111333333333,408,1,1,110.24231816599954,,1,0,0,24.00159580113282,baixa
49334,1646.1111333333333,461,1,1,590.2505076433486,496.1072540283203,0,0,0,0.0,nula
49334,1646.1111333333333,466,1,1,1085.9883916656017,,0,0,0,0.0,nula
49335,1646.1445,408,1,1,110.2393332586569,,1,0,0,23.97676315251425,baixa
49335,1646.1445,461,1,1,590.151404300015,494.7269287109375,0,0,0,0.0,nula
49335,1646.1445,466,1,1,1091.5501837718323,,0,0,0,0.0,nula
49336,1646.1778666666667,408,1,1,109.64204666515309,,1,0,0,24.175162205302243,baixa
49336,1646.1778666666667,461,1,1,590.0759189972476,494.63185119628906,0,0,0,0.0,nula
49336,1646.1778666666667,466,1,1,1096.0202997151546,,0,0,0,0.0,nula
49337,1646.2112333333334,408,1,1,109.10291941839459,,1,0,0,24.21550441573752,baixa
49337,1646.2112333333334,461,1,1,589.7750783923782,493.24559020996094,0,0,0,0.0,nula
