frame_idx,timestamp_sec,target_id,target_visible,visible_ids,num_people,castor_visible,castor_bbox,target_bbox,face_confidence,pose_confidence,gaze_to_castor_prob,gaze_label,gaze_source,body_to_castor_distance_cm,hand_to_castor_distance_px,proxemic_zone,touch_prob,touch_state,interaction_state,confidence_level
253,8.433333333333334,1,True,"[1, 2, 3, 14]",4,True,"(4.968841552734375, 141.3583221435547, 345.7044372558594, 720.0)","(896.0071411132812, 0.7284030914306641, 1280.0, 715.5638427734375)",0.8,0.8047270675500234,0.0,nao_castor,heuristic,153.21194138976543,632.9949359893799,zona_3,0.0,sem_contato,proximidade,alta
254,8.466666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.185587406158447, 141.2615509033203, 349.3374938964844, 720.0)","(897.8201904296875, 1.15079665184021, 1280.0, 716.2194213867188)",0.8,0.8111075891388787,0.0,nao_castor,heuristic,152.99058500959606,638.3728233575821,zona_3,0.0,sem_contato,proximidade,alta
255,8.5,1,True,"[1, 2, 3, 14]",4,True,"(4.7806396484375, 141.0690155029297, 357.1490783691406, 720.0)","(900.6138305664062, 1.379453420639038, 1280.0, 716.4496459960938)",0.8,0.8102695047855377,0.0,nao_castor,heuristic,152.60303056104905,640.0194894075394,zona_3,0.0,sem_contato,proximidade,alta
256,8.533333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.815511226654053, 140.40264892578125, 359.78125, 720.0)","(902.5479125976562, 2.0482420921325684, 1280.0, 716.7338256835938)",0.8,0.818544563319948,0.0,nao_castor,heuristic,152.62344134917305,639.9296921491623,zona_3,0.0,sem_contato,proximidade,alta
257,8.566666666666666,1,True,"[1, 2, 3, 14]",4,True,"(3.7814128398895264, 141.326416015625, 374.6673889160156, 720.0)","(905.271240234375, 0.7099462747573853, 1280.0, 716.2509765625)",0.8,0.8231881029076047,0.0,nao_castor,heuristic,151.50812488667998,629.8405091762543,zona_3,0.0,sem_contato,proximidade,alta
258,8.6,1,True,"[1, 2, 3, 14]",4,True,"(0.3214111328125, 141.40211486816406, 377.1123046875, 720.0)","(908.0091552734375, 0.20462915301322937, 1280.0, 716.6517333984375)",0.8,0.821758637825648,0.0,nao_castor,heuristic,151.630551296893,639.7864495515823,zona_3,0.0,sem_contato,proximidade,alta
259,8.633333333333333,1,True,"[1, 2, 3, 14]",4,True,"(0.3101399838924408, 141.3441619873047, 376.955078125, 720.0)","(909.7500610351562, 0.01818777434527874, 1280.0, 716.7943115234375)",0.8,0.8225404222806295,0.0,nao_castor,heuristic,151.7206940173037,640.8329412341118,zona_3,0.0,sem_contato,proximidade,alta
260,8.666666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.513956546783447, 140.54551696777344, 360.9842834472656, 720.0)","(912.7766723632812, 0.18911276757717133, 1280.0, 715.7907104492188)",0.8,0.8197246458795335,0.0,nao_castor,heuristic,153.2107668086221,665.2697787284851,zona_3,0.0,sem_contato,proximidade,alta
261,8.7,1,True,"[1, 2, 3, 14]",4,True,"(4.611775875091553, 140.795654296875, 355.9928894042969, 720.0)","(912.7207641601562, 0.18228855729103088, 1280.0, 715.5858154296875)",0.8,0.817305733760198,0.0,nao_castor,heuristic,153.65907215589633,672.334554195404,zona_3,0.0,sem_contato,proximidade,alta
262,8.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.878173828125, 141.306640625, 352.3274841308594, 720.0)","(915.635498046875, 0.025585858151316643, 1280.0, 715.12109375)",0.8,0.8152757585048676,0.0,nao_castor,heuristic,154.2554007398722,678.8229208290577,zona_3,0.0,sem_contato,proximidade,alta
263,8.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.7700603008270264, 141.610107421875, 360.9768981933594, 720.0)","(919.7279663085938, 0.0, 1280.0, 714.5748901367188)",0.8,0.8134445812967088,0.0,nao_castor,heuristic,154.07872105242575,669.801373898983,zona_3,0.0,sem_contato,proximidade,alta
264,8.8,1,True,"[1, 2, 3, 14]",4,True,"(4.28167724609375, 141.3521270751953, 337.56121826171875, 720.0)","(922.1466064453125, 0.645328164100647, 1280.0, 714.1410522460938)",0.8,0.8118670417202843,0.0,nao_castor,heuristic,156.4416340109678,695.9455225467682,zona_3,0.0,sem_contato,proximidade,alta
265,8.833333333333334,1,True,"[1, 2, 3, 14]",4,True,"(3.7295329570770264, 141.259765625, 348.6331787109375, 720.0)","(924.357666015625, 0.6447211503982544, 1280.0, 714.3295288085938)",0.8,0.8137555221716563,0.0,nao_castor,heuristic,155.7014798170226,685.8393796682358,zona_3,0.0,sem_contato,proximidade,alta
266,8.866666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.573974609375, 140.7889862060547, 350.0009765625, 720.0)","(926.04833984375, 0.2125546634197235, 1280.0, 714.5088500976562)",0.8,0.8165454698933495,0.0,nao_castor,heuristic,155.60819404325667,678.0139921307564,zona_3,0.0,sem_contato,proximidade,alta
267,8.9,1,True,"[1, 2, 3, 14]",4,True,"(3.6149494647979736, 140.00636291503906, 337.0948486328125, 720.0)","(927.0256958007812, 0.050552986562252045, 1280.0, 714.64111328125)",0.8,0.8176283803251054,0.0,nao_castor,heuristic,156.7062406806639,687.5395556390285,zona_3,0.0,sem_contato,proximidade,alta
268,8.933333333333334,1,True,"[1, 2, 3, 14]",4,True,"(3.624267578125, 140.024169921875, 336.9368591308594, 720.0)","(927.8953857421875, 0.0, 1280.0, 714.7330322265625)",0.8,0.8184964425033994,0.0,nao_castor,heuristic,156.76040309479228,684.9213222563267,zona_3,0.0,sem_contato,proximidade,alta
269,8.966666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.73870849609375, 140.42535400390625, 340.4107360839844, 720.0)","(928.817626953125, 0.0, 1280.0, 714.1804809570312)",0.8,0.8158869942029318,0.0,nao_castor,heuristic,156.65825850654795,678.812014579773,zona_3,0.0,sem_contato,proximidade,alta
270,9.0,1,True,"[1, 2, 3, 14]",4,True,"(4.74017333984375, 139.0987091064453, 329.2268981933594, 720.0)","(929.4317016601562, 0.0, 1280.0, 714.1082763671875)",0.8,0.8158805833922492,0.0,nao_castor,heuristic,157.58128361409337,688.1414287686348,zona_3,0.0,sem_contato,proximidade,alta
271,9.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.3297119140625, 139.5769805908203, 330.6017761230469, 720.0)","(929.552734375, 0.0, 1280.0, 714.3350219726562)",0.8,0.8161639720201492,0.0,nao_castor,heuristic,157.46019109120402,686.9650200903416,zona_3,0.0,sem_contato,proximidade,alta
272,9.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(3.7605388164520264, 141.28648376464844, 340.2299499511719, 720.0)","(930.477294921875, 0.0, 1280.0, 714.3624267578125)",0.8,0.8155444214741389,0.0,nao_castor,heuristic,156.7709155691015,678.8555857539177,zona_3,0.0,sem_contato,proximidade,alta
273,9.1,1,True,"[1, 2, 3, 14]",4,True,"(4.309834957122803, 140.3277130126953, 331.1882629394531, 720.0)","(931.0944213867188, 0.0, 1280.0, 714.452392578125)",0.8,0.8094665524032381,0.0,nao_castor,heuristic,157.51609147886728,694.4547753334045,zona_3,0.0,sem_contato,proximidade,alta
274,9.133333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.884053707122803, 139.6289825439453, 326.0912780761719, 718.7290649414062)","(931.159423828125, 0.0, 1280.0, 714.7230834960938)",0.8,0.8086584326293733,0.0,nao_castor,heuristic,157.84024940002806,699.5756201148033,zona_3,0.0,sem_contato,proximidade,alta
275,9.166666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.898681640625, 139.71630859375, 326.0235290527344, 718.6390991210938)","(931.5155029296875, 0.0, 1280.0, 714.8701782226562)",0.8,0.8117964284287559,0.0,nao_castor,heuristic,157.8419514045846,700.2107962667942,zona_3,0.0,sem_contato,proximidade,alta
276,9.2,1,True,"[1, 2, 3, 14]",4,True,"(3.8857014179229736, 140.3106231689453, 339.351806640625, 720.0)","(931.8502197265625, 0.0, 1280.0, 714.6747436523438)",0.8,0.8095096796751022,0.0,nao_castor,heuristic,156.88057374302312,686.8985882401466,zona_3,0.0,sem_contato,proximidade,alta
277,9.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(3.9031779766082764, 140.95123291015625, 337.92889404296875, 720.0)","(932.861328125, 0.0, 1280.0, 714.8133544921875)",0.8,0.8012504395511415,0.0,nao_castor,heuristic,157.05285860150389,689.9048655033112,zona_3,0.0,sem_contato,proximidade,alta
278,9.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.901275634765625, 140.96058654785156, 338.0116271972656, 720.0)","(933.4674682617188, 0.0, 1280.0, 714.86669921875)",0.8,0.790137509504954,0.0,nao_castor,heuristic,157.08517908329242,694.1451539099216,zona_3,0.0,sem_contato,proximidade,alta
279,9.3,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 139.726806640625, 291.8695373535156, 720.0)","(933.4494018554688, 0.0, 1280.0, 715.0291137695312)",0.8,0.7896489153305689,0.0,nao_castor,heuristic,161.24704956293579,739.7570398747921,zona_3,0.0,sem_contato,proximidade,alta
280,9.333333333333334,1,True,"[1, 2, 3, 14]",4,True,"(3.952880859375, 139.55859375, 300.7102966308594, 720.0)","(933.896728515625, 0.0, 1280.0, 714.9923706054688)",0.8,0.7901632669899199,0.0,nao_castor,heuristic,160.21931683517167,724.7215716540813,zona_3,0.0,sem_contato,proximidade,alta
281,9.366666666666667,1,True,"[1, 2, 3, 14]",4,True,"(0.0, 137.515380859375, 334.7857971191406, 720.0)","(934.3729248046875, 0.0, 1280.0, 714.7388916015625)",0.8,0.7861979123618867,0.0,nao_castor,heuristic,157.78768459632468,693.345830976963,zona_3,0.0,sem_contato,proximidade,alta
282,9.4,1,True,"[1, 2, 3, 14]",4,True,"(4.559916019439697, 139.03369140625, 329.0740661621094, 720.0)","(934.6593017578125, 0.0, 1280.0, 714.8853759765625)",0.8,0.7834964940945307,0.0,nao_castor,heuristic,157.87592220010984,699.1090374588966,zona_3,0.0,sem_contato,proximidade,alta
283,9.433333333333334,1,True,"[1, 2, 3, 14]",4,True,"(4.064127445220947, 138.9803009033203, 345.2989807128906, 720.0)","(934.958251953125, 0.0, 1280.0, 715.42724609375)",0.8,0.7900523079766167,0.0,nao_castor,heuristic,156.46182644312663,675.1750701367855,zona_3,0.0,sem_contato,proximidade,alta
284,9.466666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.9906413555145264, 139.9281463623047, 338.4495849609375, 720.0)","(935.4655151367188, 0.0, 1280.0, 715.8359375)",0.8,0.7874903132518133,0.0,nao_castor,heuristic,156.9949513974364,684.7029081285,zona_3,0.0,sem_contato,proximidade,alta
285,9.5,1,True,"[1, 2, 3, 14]",4,True,"(3.99493408203125, 139.9380645751953, 338.76641845703125, 720.0)","(935.81640625, 0.0, 1280.0, 715.9789428710938)",0.8,0.7841606222920947,0.0,nao_castor,heuristic,156.96598373602077,685.4635354280472,zona_3,0.0,sem_contato,proximidade,alta
286,9.533333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.266397953033447, 139.151611328125, 353.9095153808594, 720.0)","(936.2273559570312, 0.0, 1280.0, 715.8790283203125)",0.8,0.7864429801702499,0.0,nao_castor,heuristic,155.73047809736605,670.8902235031128,zona_3,0.0,sem_contato,proximidade,alta
287,9.566666666666666,1,True,"[1, 2, 3, 14]",4,True,"(3.8853759765625, 138.563720703125, 376.75244140625, 720.0)","(936.0726318359375, 0.0, 1280.0, 716.065673828125)",0.8,0.7890016800827451,0.0,nao_castor,heuristic,153.79469355038296,647.733001947403,zona_3,0.0,sem_contato,proximidade,alta
288,9.6,1,True,"[1, 2, 3, 14]",4,True,"(4.153971195220947, 138.82240295410156, 376.662109375, 720.0)","(935.6331176757812, 0.0, 1280.0, 716.371337890625)",0.8,0.0,0.0,nao_castor,heuristic,153.67711905190495,,zona_3,0.0,sem_contato,proximidade,baixa
289,9.633333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.411336421966553, 138.6067657470703, 382.3875427246094, 720.0)","(935.875732421875, 0.0, 1280.0, 716.214111328125)",0.8,0.7946514636278152,0.0,nao_castor,heuristic,153.2300883168997,618.7908184528351,zona_3,0.0,sem_contato,proximidade,alta
290,9.666666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.161376953125, 138.9929962158203, 365.3379821777344, 720.0)","(935.5834350585938, 0.0, 1279.8660888671875, 716.1923217773438)",0.8,0.8013369606600868,0.0,nao_castor,heuristic,154.64833818614485,630.9733898639679,zona_3,0.0,sem_contato,proximidade,alta
291,9.7,1,True,"[1, 2, 3, 14]",4,True,"(4.061482906341553, 139.47325134277344, 365.1859436035156, 720.0)","(935.1743774414062, 0.0, 1279.3360595703125, 715.9905395507812)",0.8,0.8022144155369865,0.0,nao_castor,heuristic,154.63448179685346,631.358379483223,zona_3,0.0,sem_contato,proximidade,alta
292,9.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.449259281158447, 138.99851989746094, 349.9398498535156, 720.0)","(934.8863525390625, 0.0, 1279.01904296875, 715.9317626953125)",0.8,0.8047939952876833,0.0,nao_castor,heuristic,155.84173107883996,640.0260351449251,zona_3,0.0,sem_contato,proximidade,alta
293,9.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.924397945404053, 139.89794921875, 300.1753234863281, 720.0)","(936.212646484375, 0.0, 1279.9171142578125, 715.7427368164062)",0.8,0.8055324090851678,0.0,nao_castor,heuristic,160.20133288124808,691.7718521654606,zona_3,0.0,sem_contato,proximidade,alta
294,9.8,1,True,"[1, 2, 3, 14]",4,True,"(1.2887979745864868, 137.5467987060547, 311.2024841308594, 720.0)","(936.4393920898438, 0.0, 1279.7872314453125, 715.3804931640625)",0.8,0.8073886649476157,0.0,nao_castor,heuristic,159.67092575832348,681.2583517879248,zona_3,0.0,sem_contato,proximidade,alta
295,9.833333333333334,1,True,"[1, 2, 3, 14]",4,True,"(1.269287109375, 137.55162048339844, 311.0467529296875, 720.0)","(936.5596313476562, 0.0, 1279.677490234375, 715.2407836914062)",0.8,0.8065149916542901,0.0,nao_castor,heuristic,159.71781122864715,681.4798679351807,zona_3,0.0,sem_contato,proximidade,alta
296,9.866666666666667,1,True,"[1, 2, 3, 14]",4,True,"(1.5632528066635132, 137.27980041503906, 304.30810546875, 720.0)","(936.9227294921875, 0.0, 1279.7686767578125, 715.0762329101562)",0.8,0.8102260281642278,0.0,nao_castor,heuristic,160.33357016890164,677.297376126051,zona_3,0.0,sem_contato,proximidade,alta
297,9.9,1,True,"[1, 2, 3, 14]",4,True,"(6.2523193359375, 140.1900177001953, 295.4728088378906, 720.0)","(937.4138793945312, 0.0, 1280.0, 715.0927734375)",0.8,0.8127844085295995,0.0,nao_castor,heuristic,160.73835140643078,684.9273718446493,zona_3,0.0,sem_contato,proximidade,alta
298,9.933333333333334,1,True,"[1, 2, 3, 14]",4,True,"(3.3890583515167236, 140.859619140625, 289.3371276855469, 720.0)","(937.7969970703125, 0.0, 1280.0, 715.1210327148438)",0.8,0.817984304494328,0.0,nao_castor,heuristic,161.5191376278695,691.6840309947729,zona_3,0.0,sem_contato,proximidade,alta
299,9.966666666666667,1,True,"[1, 2, 3, 14]",4,True,"(3.1892292499542236, 139.49853515625, 290.05828857421875, 720.0)","(938.2197875976562, 0.0, 1280.0, 714.8198852539062)",0.8,0.8222727394766278,0.0,nao_castor,heuristic,161.57917725045297,690.539067581296,zona_3,0.0,sem_contato,proximidade,alta
300,10.0,1,True,"[1, 2, 3, 14]",4,True,"(3.41583251953125, 141.99205017089844, 286.3490295410156, 720.0)","(937.5023193359375, 0.0, 1279.416015625, 714.80859375)",0.8,0.8267292049196031,0.0,nao_castor,heuristic,161.76482423280524,693.687631547451,zona_3,0.0,sem_contato,proximidade,alta
301,10.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(2.5929157733917236, 141.50779724121094, 280.5137634277344, 720.0)","(937.5487670898438, 0.0, 1279.3050537109375, 714.6567993164062)",0.8,0.8306246234310998,0.0,nao_castor,heuristic,162.35289480262398,711.7398785352707,zona_3,0.0,sem_contato,proximidade,alta
302,10.066666666666666,1,True,"[1, 2, 3, 14, 18]",5,True,"(1.1494547128677368, 142.3278045654297, 278.0027160644531, 720.0)","(936.9822387695312, 0.0, 1278.76513671875, 714.5234985351562)",0.8,0.8278416395187378,0.0,nao_castor,heuristic,162.6224623083075,719.9404949247837,zona_3,0.0,sem_contato,proximidade,alta
303,10.1,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.2654622495174408, 143.01727294921875, 265.05633544921875, 720.0)","(936.773681640625, 0.0, 1278.6021728515625, 714.4695434570312)",0.8,0.8269591662618849,0.0,nao_castor,heuristic,163.7650290681856,730.463858038187,zona_3,0.0,sem_contato,proximidade,alta
304,10.133333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.269287109375, 143.012939453125, 264.9703369140625, 720.0)","(936.67041015625, 0.0, 1278.560302734375, 714.4623413085938)",0.8,0.8254402495092816,0.0,nao_castor,heuristic,163.76139885681073,734.7221845090389,zona_3,0.0,sem_contato,proximidade,alta
305,10.166666666666666,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 143.64093017578125, 262.722412109375, 720.0)","(936.15673828125, 0.0, 1278.29833984375, 714.6917724609375)",0.8,0.8227549658881294,0.0,nao_castor,heuristic,163.85482092785742,741.4689811766148,zona_3,0.0,sem_contato,proximidade,alta
306,10.2,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 143.2888946533203, 261.3252868652344, 720.0)","(935.0986328125, 0.0, 1277.6751708984375, 714.9312744140625)",0.8,0.8256206098530028,0.0,nao_castor,heuristic,163.77586918034487,744.6402264237404,zona_3,0.0,sem_contato,proximidade,alta
307,10.233333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 144.88319396972656, 262.3294982910156, 720.0)","(934.9356079101562, 0.0, 1277.6075439453125, 714.5675048828125)",0.8,0.8284276111258401,0.0,nao_castor,heuristic,163.75588635712896,747.6475042253733,zona_3,0.0,sem_contato,proximidade,alta
308,10.266666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 144.05848693847656, 259.432373046875, 720.0)","(935.0863647460938, 0.0, 1277.766357421875, 714.1339721679688)",0.8,0.8300652818547355,0.0,nao_castor,heuristic,164.12513526067198,750.5683957636356,zona_3,0.0,sem_contato,proximidade,alta
309,10.3,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 145.5249786376953, 256.94964599609375, 720.0)","(936.5145263671875, 0.0, 1279.1685791015625, 714.561767578125)",0.8,0.8324489725960625,0.0,nao_castor,heuristic,164.4725826842918,753.2115417420864,zona_3,0.0,sem_contato,proximidade,alta
310,10.333333333333334,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 144.7203826904297, 259.83984375, 720.0)","(937.1172485351562, 0.0, 1279.70068359375, 714.9039916992188)",0.8,0.8346924351321326,0.0,nao_castor,heuristic,164.24621916740736,751.4875237643719,zona_3,0.0,sem_contato,proximidade,alta
311,10.366666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 144.7141876220703, 259.8905334472656, 720.0)","(937.3692626953125, 0.0, 1279.8138427734375, 715.041259765625)",0.8,0.8367986149258084,0.0,nao_castor,heuristic,164.2409584698946,751.3533226847649,zona_3,0.0,sem_contato,proximidade,alta
312,10.4,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 145.3504180908203, 256.2786560058594, 720.0)","(936.3922119140625, 0.0, 1278.960693359375, 715.1033935546875)",0.8,0.840865926610099,0.0,nao_castor,heuristic,164.3761233194903,752.3595260083675,zona_3,0.0,sem_contato,proximidade,alta
313,10.433333333333334,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 145.5209197998047, 255.7973175048828, 720.0)","(934.5187377929688, 0.12710846960544586, 1277.4376220703125, 714.9440307617188)",0.8,0.8445800708399879,0.0,nao_castor,heuristic,164.19744275028066,746.6610549837351,zona_3,0.0,sem_contato,proximidade,alta
314,10.466666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 145.5586700439453, 255.8013458251953, 720.0)","(933.6742553710938, 0.18382085859775543, 1276.98291015625, 714.88525390625)",0.8,0.8465379443433549,0.0,nao_castor,heuristic,164.11462134170893,747.1085121333599,zona_3,0.0,sem_contato,proximidade,alta
315,10.5,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 148.1407928466797, 257.2016906738281, 720.0)","(931.0018310546875, 0.06860516965389252, 1275.3421630859375, 714.93994140625)",0.8,0.847654316160414,0.0,nao_castor,heuristic,163.59603274772388,743.8586449623108,zona_3,0.0,sem_contato,proximidade,alta
316,10.533333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 148.36802673339844, 257.1729736328125, 720.0)","(927.9959106445312, 0.513828456401825, 1273.64599609375, 715.3861694335938)",0.8,0.8513305650817024,0.0,nao_castor,heuristic,163.20319449147635,739.403993844986,zona_3,0.0,sem_contato,proximidade,alta
317,10.566666666666666,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0, 149.4183807373047, 257.7109680175781, 720.0)","(925.3916015625, 0.27723637223243713, 1272.553955078125, 715.2525634765625)",0.8,0.8540105753474765,0.0,nao_castor,heuristic,162.82445678867708,738.2611025124788,zona_3,0.0,sem_contato,proximidade,alta
318,10.6,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.05169677734375, 148.94683837890625, 254.26502990722656, 720.0)","(922.5847778320312, 0.24430976808071136, 1271.34814453125, 714.9467163085938)",0.8,0.8544254634115431,0.0,nao_castor,heuristic,162.8349792919134,736.9645069092512,zona_3,0.0,sem_contato,proximidade,alta
319,10.633333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.2263997346162796, 148.8978729248047, 256.0509338378906, 720.0)","(919.95263671875, 0.08781615644693375, 1270.625732421875, 714.9735107421875)",0.8,0.8568855755858951,0.0,nao_castor,heuristic,162.34711426909092,732.4700111448765,zona_3,0.0,sem_contato,proximidade,alta
320,10.666666666666666,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.2091878205537796, 148.56396484375, 255.269287109375, 720.0)","(918.4154663085938, 0.02836468815803528, 1270.42333984375, 713.9708251953125)",0.0,0.8561339378356934,0.0,indeterminado,none,162.483508829663,732.2476410865784,zona_3,0.0,sem_contato,proximidade,media
321,10.7,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.2272745817899704, 148.5569610595703, 255.3072509765625, 720.0)","(917.3932495117188, 0.006125306710600853, 1270.84375, 713.5660400390625)",0.8,0.8567477828926511,0.0,nao_castor,heuristic,162.51574149581316,732.4793629944324,zona_3,0.0,sem_contato,proximidade,alta
322,10.733333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.16156005859375, 148.8821563720703, 254.634033203125, 720.0)","(916.1426391601562, 0.0, 1271.248779296875, 713.7965698242188)",0.8,0.8542373908890618,0.0,nao_castor,heuristic,162.4526424930683,734.4999977946281,zona_3,0.0,sem_contato,proximidade,alta
323,10.766666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(856.1994018554688, 632.649658203125, 1052.2958984375, 720.0)","(913.8828735351562, 0.0, 1270.8773193359375, 714.136962890625)",0.8,0.8535790708329942,0.0,nao_castor,heuristic,23.231983650548464,283.8505301475525,zona_1,0.0,sem_contato,proximidade,alta
324,10.8,1,True,"[1, 2, 3, 14, 18]",5,True,"(856.80322265625, 632.525390625, 1051.5303955078125, 720.0)","(912.0584106445312, 0.0, 1270.9949951171875, 714.7615356445312)",0.0,0.8494744102160136,0.0,indeterminado,none,23.07786411058865,232.5357985496521,zona_1,0.0,sem_contato,proximidade,media
325,10.833333333333334,1,True,"[1, 2, 3, 14, 18]",5,True,"(856.45751953125, 633.08984375, 1052.5264892578125, 720.0)","(910.2788696289062, 0.0, 1271.0181884765625, 715.0914306640625)",0.0,0.8454175790150961,0.0,indeterminado,none,22.863365885383853,245.4937899708748,zona_1,0.0,sem_contato,proximidade,media
326,10.866666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.3390706479549408, 149.62530517578125, 253.9441680908203, 720.0)","(908.71533203125, 0.29252880811691284, 1270.8587646484375, 714.8071899414062)",0.8,0.8368219468328688,0.0,nao_castor,heuristic,161.67496406490505,747.1564826369286,zona_3,0.0,sem_contato,proximidade,alta
327,10.9,1,True,"[1, 2, 3, 14, 18]",5,True,"(854.4627075195312, 632.8709106445312, 1051.58544921875, 720.0)","(907.5393676757812, 0.34953758120536804, 1271.1064453125, 714.5050048828125)",0.0,0.8322791622744666,0.0,indeterminado,none,22.920984060670644,138.51388084888458,zona_1,0.0,sem_contato,proximidade,media
328,10.933333333333334,1,True,"[1, 2, 3, 14, 18]",5,True,"(854.90380859375, 632.5320434570312, 1052.5040283203125, 720.0)","(905.9191284179688, 0.46767187118530273, 1271.03466796875, 714.3932495117188)",0.8,0.8327649368180169,0.0,nao_castor,heuristic,22.67287650161834,130.68715369701385,zona_1,0.0,sem_contato,proximidade,alta
329,10.966666666666667,1,True,"[1, 2, 3, 14, 18]",5,True,"(855.3361206054688, 632.8690795898438, 1053.6387939453125, 720.0)","(904.2405395507812, 0.3109230101108551, 1270.989013671875, 714.1619873046875)",0.8,0.8331538273228539,0.0,nao_castor,heuristic,22.40051539152177,122.65802371501923,zona_1,0.0,sem_contato,proximidade,alta
330,11.0,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0757039412856102, 149.493408203125, 258.62359619140625, 720.0)","(902.4664916992188, 0.11126293241977692, 1270.9359130859375, 714.0341186523438)",0.8,0.8299499319659339,0.0,nao_castor,heuristic,160.91993129886643,697.1791064739227,zona_3,0.0,sem_contato,proximidade,alta
331,11.033333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.0533243827521801, 149.3468475341797, 258.54742431640625, 720.0)","(901.395751953125, 0.035458121448755264, 1271.4013671875, 713.9874267578125)",0.8,0.8264218966166178,0.0,nao_castor,heuristic,160.87083380928178,708.345894485712,zona_3,0.0,sem_contato,proximidade,alta
332,11.066666666666666,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.090576171875, 148.9956817626953, 258.8709411621094, 720.0)","(900.15283203125, 0.007166034076362848, 1271.63037109375, 713.8929443359375)",0.8,0.8247791760497623,0.0,nao_castor,heuristic,160.77031419835015,724.5517807304859,zona_3,0.0,sem_contato,proximidade,alta
333,11.1,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.3112996518611908, 148.7501678466797, 258.85614013671875, 720.0)","(899.6682739257812, 0.0, 1272.4647216796875, 714.011962890625)",0.8,0.8228076497713724,0.0,nao_castor,heuristic,160.7538648791183,723.4006755501032,zona_3,0.0,sem_contato,proximidade,alta
334,11.133333333333333,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.1415812224149704, 148.7899627685547, 260.4322204589844, 720.0)","(899.853271484375, 0.0, 1273.7322998046875, 714.2908935546875)",0.8,0.8226519127686819,0.0,nao_castor,heuristic,160.69468581231467,728.1568692922592,zona_3,0.0,sem_contato,proximidade,alta
335,11.166666666666666,1,True,"[1, 2, 3, 14]",4,True,"(0.1996256560087204, 149.5162811279297, 260.35791015625, 720.0)","(900.697021484375, 0.0, 1275.292724609375, 714.5416259765625)",0.8,0.821823259194692,0.0,nao_castor,heuristic,160.84129318671987,727.466263115406,zona_3,0.0,sem_contato,proximidade,alta
336,11.2,1,True,"[1, 2, 3, 14, 18]",5,True,"(0.3841756284236908, 149.6482696533203, 259.8608703613281, 720.0)","(900.1209106445312, 0.0, 1275.4539794921875, 714.550048828125)",0.8,0.8211251927746667,0.0,nao_castor,heuristic,160.83079375841083,730.0114991813898,zona_3,0.0,sem_contato,proximidade,alta
