track_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,mean_person_distance_px,mean_hand_distance_px,near_ratio,contact_ratio,mean_score,label
328,31088,31125,1037.3029333333334,1038.5375,1.2345666666665238,142.46377445871877,0.0,1.0,1.0,85.91058419991535,alta
329,30435,30468,1015.5145,1016.6156,1.101099999999974,60.16631925085259,0.0,1.0,1.0,94.91898683278943,alta
330,30444,30608,1015.8148,1021.2869333333333,5.5055000000000005,186.80740581123834,1.5794267134232955,1.0,1.0,79.96023243536781,alta
330,30617,30671,1021.5872333333333,1023.3890333333334,1.8351666666666666,216.86581084957393,14.750861150568182,1.0,0.9454545454545454,70.36601795468391,media
333,30677,31066,1023.5892333333334,1036.5688666666667,12.979633333333368,218.80775412854388,0.0537521244627651,1.0,1.0,78.02608369829775,alta
333,31088,31125,1037.3029333333334,1038.5375,1.2679333333333334,198.184133109727,0.0,1.0,1.0,81.52801966346227,alta
333,31157,31170,1039.6052333333334,1040.039,0.46713333333333334,185.69728274009734,0.0,1.0,1.0,81.76480690653398,alta
333,31260,31288,1043.042,1043.9762666666668,0.9676333333333333,185.23694210368313,0.0,1.0,1.0,83.62622500032367,alta
333,31337,31361,1045.6112333333333,1046.4120333333333,0.8341666666666667,157.76722990825422,0.0,1.0,1.0,84.20703779570027,alta
333,31368,31399,1046.6456,1047.6799666666666,1.0677333333333334,180.92299751143202,0.0,1.0,1.0,81.69775003832083,alta
336,30855,30869,1029.5285000000001,1029.9956333333334,0.5005000000000001,52.337674500485974,0.0,1.0,1.0,94.80547242001401,alta
339,31088,31123,1037.3029333333334,1038.4707666666666,1.1678333333333333,129.95321972755437,0.0,1.0,1.0,91.30824806882622,alta
341,31260,31288,1043.042,1043.9762666666668,0.9676333333333333,157.792693848998,51.65790215853987,1.0,0.41379310344827586,52.25320109907801,media
344,31419,31512,1048.3473000000001,1051.4504,3.103099999999813,149.52506672304077,0.0,1.0,1.0,84.99060773227448,alta
345,31433,31619,1048.8144333333335,1055.0206333333333,6.206199999999853,44.869163274157316,0.0,1.0,1.0,95.59339142657522,alta
345,31634,31726,1055.5211333333334,1058.5908666666667,3.1031,32.057520466889045,0.0,1.0,1.0,96.80435916459372,alta
345,31728,31755,1058.6576,1059.5585,0.9009000000000924,36.34787278008687,0.0,1.0,1.0,96.35562129945124,alta
346,31449,31483,1049.3483,1050.4827666666667,1.1678333333333333,174.2307044022057,0.0,1.0,1.0,83.21920415548126,alta
348,31510,31619,1051.3836666666666,1055.0206333333333,3.6369666666666944,166.30730554891414,0.0,1.0,1.0,83.34955444353122,alta
348,31634,31726,1055.5211333333334,1058.5908666666667,3.1031,168.30550060729232,0.0,1.0,1.0,83.19247276569016,alta
348,31728,31831,1058.6576,1062.0943666666667,3.4701333333333335,192.68565172546343,8.82740725003756,1.0,0.9807692307692307,73.09687047517998,media
349,31512,31619,1051.4504,1055.0206333333333,3.5702333333333627,157.54795471431106,0.0,1.0,1.0,84.33670734217242,alta
349,31634,31726,1055.5211333333334,1058.5908666666667,3.069733333333261,162.6183427232458,0.0,1.0,1.0,83.63339685840927,alta
349,31728,32048,1058.6576,1069.3349333333333,10.677333333333308,174.0387319861879,20.738466114108846,1.0,0.9389830508474576,70.56890670606153,media
349,32055,32182,1069.5685,1073.8060666666668,4.23756666666668,227.78545531436086,61.0708204186481,1.0,0.1565217391304348,38.19541483212241,baixa
350,31584,31599,1053.8528000000001,1054.3533,0.5005000000000001,157.21893247249653,0.0,1.0,1.0,84.2559455080573,alta
352,31926,32048,1065.2642,1069.3349333333333,4.070733333333237,197.4751564085512,0.0,1.0,1.0,80.41513493703005,alta
354,32002,32046,1067.8000666666667,1069.2682,1.5015,35.008961756462774,0.0,1.0,1.0,96.33109069087303,alta
354,32055,32182,1069.5685,1073.8060666666668,4.270933333333334,151.53781271376937,2.8297488689422607,1.0,0.9921875,83.7485424442445,alta
355,32120,32144,1071.7373333333333,1072.5381333333335,0.8008000000002085,97.31383970587189,4.691716811236213,1.0,1.0,87.8892926052667,alta
356,32222,32236,1075.1407333333334,1075.6078666666667,0.5005000000000001,115.69117283443617,0.0,1.0,1.0,88.77370889704751,alta
356,32270,32364,1076.7423333333334,1079.8788,3.1698333333333335,30.52983395339837,0.0,1.0,1.0,97.11364081048282,alta
357,32277,32299,1076.9759,1077.7099666666668,0.7674333333333333,129.97706847978995,0.0,1.0,1.0,87.40814567442295,alta
358,32282,32369,1077.1427333333334,1080.0456333333334,2.9362666666666666,169.207167304136,0.0,1.0,1.0,83.00996711532945,alta
358,32410,32494,1081.4136666666666,1084.2164666666667,2.8361666666666667,256.54416002481355,52.73963874368106,1.0,0.17647058823529413,36.05548070679745,baixa
358,32551,32607,1086.1183666666666,1087.9869,1.9019,211.2733427690515,0.0,1.0,1.0,79.05106006800018,alta
359,32285,32369,1077.2428333333335,1080.0456333333334,2.802799999999934,133.0341687241461,20.423101324784128,1.0,0.868421052631579,74.147664332472,media
359,32410,32494,1081.4136666666666,1084.2164666666667,2.8361666666666667,175.32072046236902,77.02616469439339,1.0,0.0,36.476347369062154,baixa
359,32551,32766,1086.1183666666666,1093.2922,7.173833333333505,86.89479283195422,16.981563792509192,1.0,0.7588235294117647,79.74166055663471,alta
360,32609,32672,1088.0536333333334,1090.1557333333333,2.135466666666667,127.59810324790851,0.06338262557983398,1.0,1.0,87.03641442986154,alta
361,32614,32992,1088.2204666666667,1100.8330666666666,12.645966666666666,182.31508388373206,0.1379470221285455,1.0,1.0,81.63991475994699,alta
361,32999,33017,1101.0666333333334,1101.6672333333333,0.6339666666666667,194.47032536990602,0.0,1.0,1.0,80.40571896192883,alta
362,32703,32904,1091.1901,1097.8968,6.706699999999955,207.0931503799004,0.0,1.0,1.0,79.34477812647997,alta
363,32868,33004,1096.6956,1101.2334666666668,4.537866666666787,39.92194929587503,0.0,1.0,1.0,95.96028065155969,alta
364,33003,33164,1101.2001,1106.5721333333333,5.37203333333332,184.81742389712187,35.65406927293347,1.0,0.5225806451612903,57.235188236541696,media
364,33170,33190,1106.7723333333333,1107.4396666666667,0.7007,172.0856638983835,1.6771937779017858,1.0,1.0,78.543827052646,alta
364,33215,33240,1108.2738333333334,1109.108,0.8675333333333334,123.91109849495004,0.0,1.0,1.0,87.61200634954155,alta
364,33264,33279,1109.9088,1110.4093,0.5338666666666667,208.23638091660328,0.0,1.0,1.0,83.53928451154201,alta
365,33023,33164,1101.8674333333333,1106.5721333333333,4.738066666666667,171.3875605963434,0.0,1.0,1.0,82.98253313026211,alta
365,33170,33190,1106.7723333333333,1107.4396666666667,0.7007,221.8415424094966,0.0,1.0,1.0,77.7070211125568,alta
365,33215,33240,1108.2738333333334,1109.108,0.8675333333333334,208.78940053200898,0.0,1.0,1.0,79.2029159573611,alta
365,33264,33279,1109.9088,1110.4093,0.5338666666666667,261.4493102058148,0.0,1.0,1.0,78.44452843363875,alta
365,33282,33342,1110.5094,1112.5114,2.0353666666666665,225.71789416059738,0.0,1.0,1.0,78.6566729881214,alta
365,33355,33382,1112.9451666666666,1113.8460666666667,0.9342666666666667,195.51024441858354,0.0,1.0,1.0,80.47703545932063,alta
365,33405,33419,1114.6135,1115.0806333333333,0.5005000000000001,193.16063229405435,0.0,1.0,1.0,80.91216368888243,alta
365,33479,33500,1117.0826333333334,1117.7833333333333,0.7340666666666666,219.73401831781464,0.0,1.0,1.0,81.01926609209181,alta
365,33522,33537,1118.5174,1119.0179,0.5338666666666667,193.60663146908058,0.0,1.0,1.0,80.56630822061558,alta
366,33039,33072,1102.4013,1103.5024,1.1011000000000877,31.03260601241493,0.0,1.0,1.0,96.88800213176465,alta
367,33264,33279,1109.9088,1110.4093,0.5338666666666667,136.6018837683622,0.0,1.0,1.0,96.85870928382442,alta
367,33282,33342,1110.5094,1112.5114,2.00200000000018,56.31297992874856,0.0,1.0,1.0,95.64738700522592,alta
368,33321,33382,1111.8107,1113.8460666666667,2.0353666666667323,148.5429139184564,2.7778467248987266,1.0,0.9629629629629629,82.5590199572371,alta
369,33479,33500,1117.0826333333334,1117.7833333333333,0.7340666666666666,71.55053864618245,0.0,1.0,1.0,96.17368966009222,alta
370,33522,33537,1118.5174,1119.0179,0.5005000000001019,147.8724473343536,30.62954305013021,1.0,0.6666666666666666,66.68465630018531,media
370,33568,33686,1120.0522666666666,1123.9895333333334,3.937266666666801,158.6990868188478,0.0,1.0,1.0,84.05085833107124,alta
370,33690,33709,1124.123,1124.7569666666666,0.6673333333333333,190.56424686850616,0.0,1.0,1.0,80.89263678458761,alta
370,33714,34064,1124.9238,1136.6021333333333,11.7117,183.6705687059828,0.0,1.0,1.0,81.6187871712509,alta
370,34072,34146,1136.8690666666666,1139.3382,2.469133333333275,182.53889653000192,0.0,1.0,0.864406779661017,77.20761378031358,alta
370,34151,34169,1139.5050333333334,1140.1056333333333,0.6339666666666667,140.33954254267542,0.0,1.0,1.0,85.95831116982231,alta
370,34292,34364,1144.2097333333334,1146.6121333333333,2.435766666666667,222.91435270059986,80.92549864886558,1.0,0.1506849315068493,35.54083988455614,baixa
370,34392,34439,1147.5464,1149.1146333333334,1.6016000000000001,243.96857858044277,106.45336723327637,1.0,0.0,25.40671422725275,baixa
370,34455,34481,1149.6485,1150.5160333333333,0.9009,164.44470224355032,9.74130701135706,1.0,0.9629629629629629,76.71386696319775,alta
370,34483,34501,1150.5827666666667,1151.1833666666666,0.6339666666666667,137.54142322332183,0.0,1.0,1.0,86.23360422676713,alta
371,33548,33655,1119.3849333333333,1122.9551666666666,3.5702333333333627,48.06224158466086,0.0,1.0,1.0,96.31292010873916,alta
371,33661,33686,1123.1553666666666,1123.9895333333334,0.8675333333333334,33.967894750470776,0.0,1.0,1.0,96.66494633999183,alta
371,33690,33709,1124.123,1124.7569666666666,0.6673333333333333,35.950476319661014,0.0,1.0,1.0,96.38223456975274,alta
371,33714,34064,1124.9238,1136.6021333333333,11.7117,31.439070104190225,0.0,1.0,1.0,96.85585892453541,alta
371,34072,34146,1136.8690666666666,1139.3382,2.5025,40.34686837360656,0.0,1.0,1.0,95.95865223806284,alta
372,33568,33655,1120.0522666666666,1122.9551666666666,2.9362666666666666,147.31151924233365,0.0,1.0,1.0,85.29307419986834,alta
373,33661,33686,1123.1553666666666,1123.9895333333334,0.8675333333333334,197.43354939626218,0.0,1.0,1.0,79.90428488018041,alta
373,33690,33709,1124.123,1124.7569666666666,0.6673333333333333,224.02588828819768,0.0,1.0,1.0,77.52184526682963,alta
373,33714,33801,1124.9238,1127.8267,2.9362666666666666,208.09602885787163,0.3597034974531694,1.0,0.9090909090909091,75.92273102449045,alta
375,33927,33941,1132.0309,1132.4980333333333,0.5005000000000001,202.38143069709685,0.0,1.0,0.7333333333333333,70.6139816402456,media
376,34035,34146,1135.6345000000001,1139.3382,3.703699999999799,200.970537680079,0.6251523217489553,1.0,0.872093023255814,75.46295584922032,alta
379,34238,34265,1142.4079333333334,1143.3088333333333,0.9342666666666667,219.51812816134716,0.0,1.0,1.0,78.07470569550965,alta
379,34292,34364,1144.2097333333334,1146.6121333333333,2.435766666666667,208.53482858430553,0.0,1.0,1.0,79.68972038058627,alta
379,34392,34439,1147.5464,1149.1146333333334,1.6016000000000001,208.1694142853839,0.0,1.0,1.0,79.20167133567521,alta
379,34455,34481,1149.6485,1150.5160333333333,0.9009,190.5202654296547,0.0,1.0,1.0,80.80451787202135,alta
379,34483,34501,1150.5827666666667,1151.1833666666666,0.6339666666666667,219.33597494149896,0.0,1.0,1.0,77.77106171495272,alta
379,34518,34555,1151.7506,1152.9851666666666,1.2679333333333334,208.5169596327792,0.0,1.0,0.9473684210526315,77.48013428892015,alta
379,34602,34706,1154.5534,1158.0235333333333,3.5035000000000003,197.5834205608311,0.0,1.0,1.0,80.25640714212811,alta
379,34725,34768,1158.6575,1160.0922666666668,1.4681333333333333,190.89304377860665,0.0,1.0,1.0,83.6045690310395,alta
379,34838,34895,1162.4279333333334,1164.3298333333335,1.9352666666666667,219.3204921013772,0.0,1.0,1.0,78.09408755513641,alta
379,34906,34996,1164.6968666666667,1167.6998666666666,3.002999999999929,221.97657622544685,0.0,1.0,1.0,77.77779797418124,alta
379,35040,35071,1169.1680000000001,1170.2023666666666,1.0677333333333334,163.72755062920004,0.0,1.0,1.0,83.50089211414945,alta
379,35074,35127,1170.3024666666668,1172.0709,1.8018,201.86948659237007,0.0,1.0,1.0,79.79993059677119,alta
379,35129,35144,1172.1376333333333,1172.6381333333334,0.5338666666666667,200.2007227158682,0.0,1.0,1.0,79.93664582064451,alta
379,35182,35310,1173.9060666666667,1178.1770000000001,4.3043000000000005,173.54677961829174,0.0,1.0,1.0,82.69838069518667,alta
379,35339,35364,1179.1446333333333,1179.9788,0.8675333333333334,214.5455598403796,0.0,1.0,1.0,78.02388154010507,alta
380,34238,34265,1142.4079333333334,1143.3088333333333,0.9009,77.38678742255856,0.0,1.0,1.0,92.21664790872929,alta
381,34238,34268,1142.4079333333334,1143.4089333333334,1.0009999999999764,36.28293812537447,0.0,1.0,1.0,96.31864465259203,alta
383,34521,34569,1151.8507,1153.4523,1.6015999999999622,35.080135600027624,0.0,1.0,1.0,96.93842932478432,alta
384,34549,34574,1152.7849666666666,1153.6191333333334,0.8341666666667606,147.9149042895225,0.511566162109375,1.0,1.0,83.1893522597336,alta
385,34560,34574,1153.152,1153.6191333333334,0.46713333333333334,89.4636517595833,3.5985586983816966,1.0,1.0,85.3005406258293,alta
385,34602,34631,1154.5534,1155.5210333333334,0.9676333333334242,153.92946976838365,82.29356848675272,1.0,0.0,37.64175854814654,baixa
388,34838,34895,1162.4279333333334,1164.3298333333335,1.9352666666666667,126.82278887936609,5.587728039971713,1.0,1.0,83.99550830744305,alta
388,34906,34996,1164.6968666666667,1167.6998666666666,3.002999999999929,138.4040744125938,6.219133203679865,1.0,0.9772727272727273,82.18153822415799,alta
388,35074,35127,1170.3024666666668,1172.0709,1.8018,175.74311790158592,26.879230640552663,1.0,0.6666666666666666,65.52602070963349,media
388,35129,35144,1172.1376333333333,1172.6381333333334,0.5338666666666667,146.59357124338686,0.0,1.0,1.0,85.25808474271803,alta
388,35182,35218,1173.9060666666667,1175.1072666666666,1.2345666666666666,148.90896374689632,59.17363182274071,1.0,0.43243243243243246,52.27414613076771,media
390,34950,34978,1166.165,1167.0992666666666,0.9342666666666446,82.48059577472435,0.0,1.0,1.0,91.47251360181065,alta
392,35100,35127,1171.17,1172.0709,0.900899999999865,83.71921554838367,0.04289486533717105,1.0,1.0,91.88255724601214,alta
392,35129,35144,1172.1376333333333,1172.6381333333334,0.5338666666666667,42.281006958975524,0.0,1.0,1.0,95.93614837216211,alta
392,35160,35191,1173.172,1174.2063666666668,1.034366666666756,121.1110839729757,4.994334629603794,1.0,0.9285714285714286,85.25050546879118,alta
393,35234,35302,1175.6411333333333,1177.9100666666666,2.3023000000000002,142.55838105287927,0.0,1.0,1.0,85.77116873358416,alta
394,35339,35364,1179.1446333333333,1179.9788,0.8675333333333334,126.97648564090363,0.0,1.0,1.0,87.13741066534227,alta
394,35422,35503,1181.9140666666667,1184.6167666666668,2.70270000000005,166.97107451206628,0.0,1.0,1.0,83.22278129098507,alta
394,35521,35605,1185.2173666666667,1188.0201666666667,2.8361666666666667,192.7000793930804,0.0,1.0,1.0,80.66992347412,alta
394,35619,35767,1188.4873,1193.4255666666668,4.971633333333333,193.89628184952363,0.0,1.0,1.0,80.97811725669528,alta
394,35898,35966,1197.7966000000001,1200.0655333333334,2.3023000000000002,202.07443276642715,0.0,1.0,1.0,80.97082410805535,alta
394,35983,36001,1200.6327666666666,1201.2333666666666,0.6339666666666667,207.28142748645874,0.0,1.0,1.0,78.71747141491022,alta
394,36034,36106,1202.3344666666667,1204.7368666666666,2.4023999999999432,202.52602263035885,0.0,1.0,0.9857142857142858,80.64670886378819,alta
394,36130,36170,1205.5376666666666,1206.8723333333332,1.3680333333333334,235.38922647822073,80.23615432367092,1.0,0.12195121951219512,32.91280128916395,baixa
396,35372,35388,1180.2457333333334,1180.7796,0.5672333333333334,159.16552516790523,0.0,1.0,1.0,84.2061631942004,alta
396,35422,35512,1181.9140666666667,1184.9170666666666,3.002999999999929,155.56030180674466,13.489815521240235,1.0,0.825,75.33736131967636,alta
396,35521,35605,1185.2173666666667,1188.0201666666667,2.8361666666666667,170.71635495214096,0.0,1.0,1.0,82.99182578948822,alta
396,35619,35767,1188.4873,1193.4255666666668,4.971633333333333,150.64320629368592,0.0,1.0,1.0,85.33436034538852,alta
396,35898,35966,1197.7966000000001,1200.0655333333334,2.3023000000000002,206.70029275137142,19.541889798813973,1.0,1.0,67.50027866995812,media
397,35422,35466,1181.9140666666667,1183.3822,1.4681333333332987,134.4565630353992,38.59296644056165,1.0,0.4594594594594595,60.569750124482674,media
398,35453,35503,1182.9484333333332,1184.6167666666668,1.7017,33.26507080140336,0.0,1.0,1.0,96.67368711299004,alta
398,35521,35605,1185.2173666666667,1188.0201666666667,2.8361666666666667,37.29141062753501,0.0,1.0,1.0,96.23238967100035,alta
398,35619,35765,1188.4873,1193.3588333333335,4.871533333333446,36.82227347920092,0.0,1.0,1.0,96.6878982464923,alta
398,35898,35966,1197.7966000000001,1200.0655333333334,2.3023000000000002,59.92056434901657,0.0,1.0,1.0,95.22099054722659,alta
398,35983,36001,1200.6327666666666,1201.2333666666666,0.6339666666666667,40.75725909149604,0.0,1.0,1.0,95.84550390349331,alta
398,36034,36091,1202.3344666666667,1204.2363666666668,1.9019000000000688,71.40568941476002,0.0,1.0,1.0,94.24681220778238,alta
405,36317,36330,1211.7772333333332,1212.211,0.46713333333333334,273.3779638903291,128.48887525285994,1.0,0.0,19.307673176618476,baixa
405,36338,36401,1212.4779333333333,1214.5800333333334,2.135466666666667,282.7708065239903,132.06333875656128,1.0,0.0,18.46198369851497,baixa
408,36360,37583,1213.212,1254.0194333333334,40.80743333333339,113.4427306665208,0.0,1.0,0.39818631492168177,49.54029383365766,media
408,37590,43531,1254.253,1452.4843666666668,198.23136666666687,110.48310797324886,0.0,1.0,0.07003367003367003,28.52065054185023,baixa
408,43533,47757,1452.5511000000001,1593.4919,140.97416666666666,110.03672894090778,0.0,1.0,0.005917159763313609,24.393961183639743,baixa
408,47759,47981,1593.5586333333333,1600.9660333333334,7.440766666666667,113.5788184681926,,1.0,0.0,23.891412921674743,baixa
408,47990,48201,1601.2663333333333,1608.3067,7.073733333333333,117.72955649963745,,1.0,0.0,24.013636806389677,baixa
408,48210,48243,1608.607,1609.7081,1.1344666666666667,110.3998317923395,,1.0,0.0,23.928971610514886,baixa
408,48255,48970,1610.1085,1633.9656666666667,23.890533333333334,109.75663517336523,0.0,1.0,0.018156424581005588,25.207797189139054,baixa
408,48980,48993,1634.2993333333334,1634.7331,0.46713333333333334,152.89059978239106,,1.0,0.0,23.93268955559442,baixa
408,48996,49116,1634.8332,1638.8372,4.037366666666666,115.83252103826845,,1.0,0.0,23.85410963970709,baixa
408,49125,49397,1639.1375,1648.2132333333334,9.1091,113.09057235611411,0.0,1.0,0.047619047619047616,27.072332163718073,baixa
408,49399,49521,1648.2799666666667,1652.3507,4.1041,114.5094850434243,0.0,1.0,0.008130081300813009,24.536350747994828,baixa
408,49523,53576,1652.4174333333333,1787.6525333333334,135.26846666666668,110.28362217178719,0.0,1.0,0.007153428712382831,24.45060272150198,baixa
408,53580,54465,1787.786,1817.3155,29.562866666666668,112.18430443675729,,1.0,0.0,23.92413933805107,baixa
408,54477,56944,1817.7159,1900.0314666666668,82.34893333333333,110.81890215049698,0.0,1.0,0.0012155591572123178,24.025869188729242,baixa
517,57032,57048,1902.9677333333334,1903.5016,0.5672333333333334,31.252128393580143,0.0,1.0,1.0,96.68328310546485,alta
517,57154,57183,1907.0384666666666,1908.0061,1.0010000000000001,70.06090272508709,0.0,1.0,0.6666666666666666,72.02047142477082,media
517,57195,57214,1908.4065,1909.0404666666666,0.6673333333333333,40.53242713596659,0.0,1.0,0.5,62.99642649557823,media
518,57154,57173,1907.0384666666666,1907.6724333333334,0.6673333333333333,292.747501047086,0.0,1.0,1.0,70.40181523367238,media
524,57345,57371,1913.4115,1914.2790333333335,0.8675333333335402,114.6710446083104,0.0,1.0,0.7,69.04534147218605,media
524,57384,57815,1914.7128,1929.0938333333334,14.4144,115.53599054446774,0.0,1.0,0.037037037037037035,25.987303898774194,baixa
